Unnamed: 0,Title,Release Date,Team,Rating,Times Listed,Number of Reviews,Genres,Summary,Reviews,Plays,Playing,Backlogs,Wishlist,Release Year,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14,Bloodborne,2015-03-24,"['Fromsoftware', 'Sony Computer Entertainment']",4.5,3.4K,3.4K,"['Adventure', 'Rpg']","An Action Rpg In Which The Player Embodies A Hunter Who, After Being Transfused With The Mysterious Blood Local To The City Of Yharnam, Sets Off Into A ""Night Of The Hunt"", An Extended Night In Which Hunters May Phase In And Out Of Dream And Reality In Order To Thin The Outbreak Of Abominable Beasts That Plague The Land And, For The More Resilient And Insightful Hunters, Uncover The Answers To The Hunt'S Many Mysteries.","[""I'M Not Trying To Brag, But Bloodborne Wasn'T Much Of A Challenge For Me. The Beginning Was A Little Hard, Since Bloodborne'S Mechanics Are Quite Different Compared To The Dark Souls Trilogy, But A Few Tries And Deaths Are Enough For Someone To Get Used To The Way You Play."", 'My Favourite In The Soulsborne Series.', 'I Have A Very Conflicting Opinion Of This Game That May Require Me To Go Back For Another Playthrough.', 'Brilliant, Incredible, Amazing, Show Stopping, Spectacular.', 'Perfect', 'The Greatest Game Of All Time.']",17000,1.1K,5600,3300,2015,662,Bloodborne,PS4,2015,Action,Sony Computer Entertainment,1.0,0.76,0.26,0.36,2.38
22,Metal Gear Rising: Revengeance,2013-02-19,"['Konami', 'Platinumgames']",4.1,2.1K,2.1K,"['Adventure', 'Brawler', 'Shooter', 'Strategy']","Developed By Kojima Productions And Platinumgames, Metal Gear Rising: Revengeance Takes The Renowned Metal Gear Franchise Into Exciting New Territory With An All-New Action Experience. The Game Seamlessly Melds Pure Action And Epic Story-Telling That Surrounds Raiden – A Child Soldier Transformed Into A Half-Human, Half-Cyborg Ninja Who Uses His High Frequency Katana Blade To Cut Through Any Thing That Stands In His Vengeful Path!
             

              A Huge Success On Both Xbox 360 And Playstation3, Metal Gear Rising: Revengeance Comes To Pc With All The Famed Moves And Action Running Within A Beautifully-Realized Hd Environment.
             

              This New Pc Version Includes All Three Dlc Missions: Blade Wolf, Jetstream, And Vr Missions, In Addition To All Customized Body Upgrades For Raiden, Including: White Armor, Inferno Armor, Commando Armor, Raiden’S Mgs4 Body, And The Ever-Popular Cyborg Ninja.
             

              ""Cutscenes"" Option Added To The Main Menu. Play Any And All Cutscenes.
             

              ""Codecs"" Option Added To The Main Menu. Play All And Any Codec Conversation Scenes.
             

              Menu Option Added To The Chapter Menu Enabling User To Play Only The Boss Battles.
             

              ""Graphic Options"" Added To The Options Menu. Modify Resolution, Anti-Aliasing, Etc.
              
              There Is An Option Reading ""Zangeki"" That Will Modify The Amount Of Cuts You Can Make.","['This Game Is So Jank But So Entertaining', 'Rules Of Nature', 'Metal Gear Rising: Revengeance Review - Memes, Raiden. Memes.', 'Quando Ganhei Meu Xbox 360 Em 2014 Esse Jogo Veio Junto E Meu Deus, Eu Joguei Essa Bagaça Minha Vida Inteira E Ainda Jogo Até Hoje. Lembro De Na Época Ninguém Gostar Tanto Do Jogo Principalmente Por Fugir Muito Do Resto Da Franquia Mas Mano É Um Spin Off Tá Ligado? Sei Que É Meio Chato Ver Sua Franquia Mudando Mas A Maestria Que Esse Jogo Faz Junto Com A Continuação Da História Do Raiden (Que Já Era Um Personagem Não Muito Gostado E Mais Um Motivo Pra Não Gostarem Do Jogo) Faz Ele Ser Um Dos Jogos Mais Importantes Pra Mim. Espero Um Dia Platinar Mas Se Eu Não Consegui Em 9 Anos Acho Difícil.', 'Brasileiros Dão Pulo Duplo', 'Feel Like I Would Have Enjoyed This Game Much More If Hack N Slash Was My Kind Of Game']",14000,492,4200,2000,2013,1293,Metal Gear Rising: Revengeance,PS3,2013,Action,Konami Digital Entertainment,0.45,0.4,0.44,0.18,1.47
22,Metal Gear Rising: Revengeance,2013-02-19,"['Konami', 'Platinumgames']",4.1,2.1K,2.1K,"['Adventure', 'Brawler', 'Shooter', 'Strategy']","Developed By Kojima Productions And Platinumgames, Metal Gear Rising: Revengeance Takes The Renowned Metal Gear Franchise Into Exciting New Territory With An All-New Action Experience. The Game Seamlessly Melds Pure Action And Epic Story-Telling That Surrounds Raiden – A Child Soldier Transformed Into A Half-Human, Half-Cyborg Ninja Who Uses His High Frequency Katana Blade To Cut Through Any Thing That Stands In His Vengeful Path!
             

              A Huge Success On Both Xbox 360 And Playstation3, Metal Gear Rising: Revengeance Comes To Pc With All The Famed Moves And Action Running Within A Beautifully-Realized Hd Environment.
             

              This New Pc Version Includes All Three Dlc Missions: Blade Wolf, Jetstream, And Vr Missions, In Addition To All Customized Body Upgrades For Raiden, Including: White Armor, Inferno Armor, Commando Armor, Raiden’S Mgs4 Body, And The Ever-Popular Cyborg Ninja.
             

              ""Cutscenes"" Option Added To The Main Menu. Play Any And All Cutscenes.
             

              ""Codecs"" Option Added To The Main Menu. Play All And Any Codec Conversation Scenes.
             

              Menu Option Added To The Chapter Menu Enabling User To Play Only The Boss Battles.
             

              ""Graphic Options"" Added To The Options Menu. Modify Resolution, Anti-Aliasing, Etc.
              
              There Is An Option Reading ""Zangeki"" That Will Modify The Amount Of Cuts You Can Make.","['This Game Is So Jank But So Entertaining', 'Rules Of Nature', 'Metal Gear Rising: Revengeance Review - Memes, Raiden. Memes.', 'Quando Ganhei Meu Xbox 360 Em 2014 Esse Jogo Veio Junto E Meu Deus, Eu Joguei Essa Bagaça Minha Vida Inteira E Ainda Jogo Até Hoje. Lembro De Na Época Ninguém Gostar Tanto Do Jogo Principalmente Por Fugir Muito Do Resto Da Franquia Mas Mano É Um Spin Off Tá Ligado? Sei Que É Meio Chato Ver Sua Franquia Mudando Mas A Maestria Que Esse Jogo Faz Junto Com A Continuação Da História Do Raiden (Que Já Era Um Personagem Não Muito Gostado E Mais Um Motivo Pra Não Gostarem Do Jogo) Faz Ele Ser Um Dos Jogos Mais Importantes Pra Mim. Espero Um Dia Platinar Mas Se Eu Não Consegui Em 9 Anos Acho Difícil.', 'Brasileiros Dão Pulo Duplo', 'Feel Like I Would Have Enjoyed This Game Much More If Hack N Slash Was My Kind Of Game']",14000,492,4200,2000,2013,3994,Metal Gear Rising: Revengeance,X360,2013,Action,Konami Digital Entertainment,0.29,0.16,0.0,0.04,0.5
23,Grand Theft Auto V,2013-09-17,"['Rockstar North', 'Rockstar Games']",3.8,2.1K,2.1K,"['Adventure', 'Shooter']","Grand Theft Auto V Is A Vast Open World Game Set In Los Santos, A Sprawling Sun-Soaked Metropolis Struggling To Stay Afloat In An Era Of Economic Uncertainty And Cheap Reality Tv. The Game Blends Storytelling And Gameplay In New Ways As Players Repeatedly Jump In And Out Of The Lives Of The Game’S Three Lead Characters, Playing All Sides Of The Game’S Interwoven Story.","['People Be Rating This A 3.... Bitch Be Serious!', 'Incredible Spectacle And Movie Esque Cutscenes Backed Up By Memorable Characters. Inarguably One Of The Most Recognizable Games Of The Decade, However Is Held Back By Lackluster Gameplay.', 'Bom Jogo, Importante Pra Caramba E Tudo Mais, Mas, Sinceramente, Tantas Horas De Gameplay Me Divertiram Muito, Mas Me Recepcionaram Na História. Não Que Eu Eu Esperasse Algo Muito Elaborado, Mas Senti Que Não Foi Conclusiva Ou Evoluísse Os Personagens. É Divertido, Muito Mesmo, E A Liberdade É Ótima. Passei Muito Tempo Jogando Tênis, Dirigindo Pelas Colinas, Fazendo Coisas Aleatórias, E A Experiência É Ótima. Em Pleno Começo De 2023, Talvez Não Seja Lá Grande Coisa Jogar Um Jogo Assim No Sentido De Muita Coisa Legal Pra Fazer, Mas Na Época Era Uma Baita Inovação E Merece Respeito Pelo Que Até Hoje Impressiona.', 'I Cannot Picture A World Where Someone Gives This Less Than A 10', 'I Really Wanted To Love This Game More. The Playing World Is Stunning With Colorful And Great Recreations Of Actual Locations And Landmarks. Having To Juggle Between 3 Characters Is A Brilliant Idea. But I Found The Story To Be A Bit Lackluster And Overall I Did Not Feel As Involved With The Protagonists As Much As I Was With The Previous Game.', 'Jogo Para Desligar O Cérebro E Matar Polícias']",30000,829,3200,664,2013,17,Grand Theft Auto V,PS3,2013,Action,Take-Two Interactive,7.01,9.27,0.97,4.14,21.4
23,Grand Theft Auto V,2013-09-17,"['Rockstar North', 'Rockstar Games']",3.8,2.1K,2.1K,"['Adventure', 'Shooter']","Grand Theft Auto V Is A Vast Open World Game Set In Los Santos, A Sprawling Sun-Soaked Metropolis Struggling To Stay Afloat In An Era Of Economic Uncertainty And Cheap Reality Tv. The Game Blends Storytelling And Gameplay In New Ways As Players Repeatedly Jump In And Out Of The Lives Of The Game’S Three Lead Characters, Playing All Sides Of The Game’S Interwoven Story.","['People Be Rating This A 3.... Bitch Be Serious!', 'Incredible Spectacle And Movie Esque Cutscenes Backed Up By Memorable Characters. Inarguably One Of The Most Recognizable Games Of The Decade, However Is Held Back By Lackluster Gameplay.', 'Bom Jogo, Importante Pra Caramba E Tudo Mais, Mas, Sinceramente, Tantas Horas De Gameplay Me Divertiram Muito, Mas Me Recepcionaram Na História. Não Que Eu Eu Esperasse Algo Muito Elaborado, Mas Senti Que Não Foi Conclusiva Ou Evoluísse Os Personagens. É Divertido, Muito Mesmo, E A Liberdade É Ótima. Passei Muito Tempo Jogando Tênis, Dirigindo Pelas Colinas, Fazendo Coisas Aleatórias, E A Experiência É Ótima. Em Pleno Começo De 2023, Talvez Não Seja Lá Grande Coisa Jogar Um Jogo Assim No Sentido De Muita Coisa Legal Pra Fazer, Mas Na Época Era Uma Baita Inovação E Merece Respeito Pelo Que Até Hoje Impressiona.', 'I Cannot Picture A World Where Someone Gives This Less Than A 10', 'I Really Wanted To Love This Game More. The Playing World Is Stunning With Colorful And Great Recreations Of Actual Locations And Landmarks. Having To Juggle Between 3 Characters Is A Brilliant Idea. But I Found The Story To Be A Bit Lackluster And Overall I Did Not Feel As Involved With The Protagonists As Much As I Was With The Previous Game.', 'Jogo Para Desligar O Cérebro E Matar Polícias']",30000,829,3200,664,2013,24,Grand Theft Auto V,X360,2013,Action,Take-Two Interactive,9.63,5.31,0.06,1.38,16.38
23,Grand Theft Auto V,2013-09-17,"['Rockstar North', 'Rockstar Games']",3.8,2.1K,2.1K,"['Adventure', 'Shooter']","Grand Theft Auto V Is A Vast Open World Game Set In Los Santos, A Sprawling Sun-Soaked Metropolis Struggling To Stay Afloat In An Era Of Economic Uncertainty And Cheap Reality Tv. The Game Blends Storytelling And Gameplay In New Ways As Players Repeatedly Jump In And Out Of The Lives Of The Game’S Three Lead Characters, Playing All Sides Of The Game’S Interwoven Story.","['People Be Rating This A 3.... Bitch Be Serious!', 'Incredible Spectacle And Movie Esque Cutscenes Backed Up By Memorable Characters. Inarguably One Of The Most Recognizable Games Of The Decade, However Is Held Back By Lackluster Gameplay.', 'Bom Jogo, Importante Pra Caramba E Tudo Mais, Mas, Sinceramente, Tantas Horas De Gameplay Me Divertiram Muito, Mas Me Recepcionaram Na História. Não Que Eu Eu Esperasse Algo Muito Elaborado, Mas Senti Que Não Foi Conclusiva Ou Evoluísse Os Personagens. É Divertido, Muito Mesmo, E A Liberdade É Ótima. Passei Muito Tempo Jogando Tênis, Dirigindo Pelas Colinas, Fazendo Coisas Aleatórias, E A Experiência É Ótima. Em Pleno Começo De 2023, Talvez Não Seja Lá Grande Coisa Jogar Um Jogo Assim No Sentido De Muita Coisa Legal Pra Fazer, Mas Na Época Era Uma Baita Inovação E Merece Respeito Pelo Que Até Hoje Impressiona.', 'I Cannot Picture A World Where Someone Gives This Less Than A 10', 'I Really Wanted To Love This Game More. The Playing World Is Stunning With Colorful And Great Recreations Of Actual Locations And Landmarks. Having To Juggle Between 3 Characters Is A Brilliant Idea. But I Found The Story To Be A Bit Lackluster And Overall I Did Not Feel As Involved With The Protagonists As Much As I Was With The Previous Game.', 'Jogo Para Desligar O Cérebro E Matar Polícias']",30000,829,3200,664,2013,45,Grand Theft Auto V,PS4,2014,Action,Take-Two Interactive,3.8,5.81,0.36,2.02,11.98
23,Grand Theft Auto V,2013-09-17,"['Rockstar North', 'Rockstar Games']",3.8,2.1K,2.1K,"['Adventure', 'Shooter']","Grand Theft Auto V Is A Vast Open World Game Set In Los Santos, A Sprawling Sun-Soaked Metropolis Struggling To Stay Afloat In An Era Of Economic Uncertainty And Cheap Reality Tv. The Game Blends Storytelling And Gameplay In New Ways As Players Repeatedly Jump In And Out Of The Lives Of The Game’S Three Lead Characters, Playing All Sides Of The Game’S Interwoven Story.","['People Be Rating This A 3.... Bitch Be Serious!', 'Incredible Spectacle And Movie Esque Cutscenes Backed Up By Memorable Characters. Inarguably One Of The Most Recognizable Games Of The Decade, However Is Held Back By Lackluster Gameplay.', 'Bom Jogo, Importante Pra Caramba E Tudo Mais, Mas, Sinceramente, Tantas Horas De Gameplay Me Divertiram Muito, Mas Me Recepcionaram Na História. Não Que Eu Eu Esperasse Algo Muito Elaborado, Mas Senti Que Não Foi Conclusiva Ou Evoluísse Os Personagens. É Divertido, Muito Mesmo, E A Liberdade É Ótima. Passei Muito Tempo Jogando Tênis, Dirigindo Pelas Colinas, Fazendo Coisas Aleatórias, E A Experiência É Ótima. Em Pleno Começo De 2023, Talvez Não Seja Lá Grande Coisa Jogar Um Jogo Assim No Sentido De Muita Coisa Legal Pra Fazer, Mas Na Época Era Uma Baita Inovação E Merece Respeito Pelo Que Até Hoje Impressiona.', 'I Cannot Picture A World Where Someone Gives This Less Than A 10', 'I Really Wanted To Love This Game More. The Playing World Is Stunning With Colorful And Great Recreations Of Actual Locations And Landmarks. Having To Juggle Between 3 Characters Is A Brilliant Idea. But I Found The Story To Be A Bit Lackluster And Overall I Did Not Feel As Involved With The Protagonists As Much As I Was With The Previous Game.', 'Jogo Para Desligar O Cérebro E Matar Polícias']",30000,829,3200,664,2013,198,Grand Theft Auto V,XONE,2014,Action,Take-Two Interactive,2.66,2.01,0.0,0.41,5.08
23,Grand Theft Auto V,2013-09-17,"['Rockstar North', 'Rockstar Games']",3.8,2.1K,2.1K,"['Adventure', 'Shooter']","Grand Theft Auto V Is A Vast Open World Game Set In Los Santos, A Sprawling Sun-Soaked Metropolis Struggling To Stay Afloat In An Era Of Economic Uncertainty And Cheap Reality Tv. The Game Blends Storytelling And Gameplay In New Ways As Players Repeatedly Jump In And Out Of The Lives Of The Game’S Three Lead Characters, Playing All Sides Of The Game’S Interwoven Story.","['People Be Rating This A 3.... Bitch Be Serious!', 'Incredible Spectacle And Movie Esque Cutscenes Backed Up By Memorable Characters. Inarguably One Of The Most Recognizable Games Of The Decade, However Is Held Back By Lackluster Gameplay.', 'Bom Jogo, Importante Pra Caramba E Tudo Mais, Mas, Sinceramente, Tantas Horas De Gameplay Me Divertiram Muito, Mas Me Recepcionaram Na História. Não Que Eu Eu Esperasse Algo Muito Elaborado, Mas Senti Que Não Foi Conclusiva Ou Evoluísse Os Personagens. É Divertido, Muito Mesmo, E A Liberdade É Ótima. Passei Muito Tempo Jogando Tênis, Dirigindo Pelas Colinas, Fazendo Coisas Aleatórias, E A Experiência É Ótima. Em Pleno Começo De 2023, Talvez Não Seja Lá Grande Coisa Jogar Um Jogo Assim No Sentido De Muita Coisa Legal Pra Fazer, Mas Na Época Era Uma Baita Inovação E Merece Respeito Pelo Que Até Hoje Impressiona.', 'I Cannot Picture A World Where Someone Gives This Less Than A 10', 'I Really Wanted To Love This Game More. The Playing World Is Stunning With Colorful And Great Recreations Of Actual Locations And Landmarks. Having To Juggle Between 3 Characters Is A Brilliant Idea. But I Found The Story To Be A Bit Lackluster And Overall I Did Not Feel As Involved With The Protagonists As Much As I Was With The Previous Game.', 'Jogo Para Desligar O Cérebro E Matar Polícias']",30000,829,3200,664,2013,1898,Grand Theft Auto V,PC,2015,Action,Take-Two Interactive,0.36,0.64,0.0,0.08,1.08
30,Dark Souls Iii,2016-03-24,"['Bandai Namco Entertainment', 'Fromsoftware']",4.2,2.4K,2.4K,"['Adventure', 'Rpg']","Dark Souls Continues To Push The Boundaries With The Latest, Ambitious Chapter In The Critically-Acclaimed And Genre-Defining Series. Prepare Yourself And Embrace The Darkness!","['The Only Soulsborne Game I Dont Ever Want To Replay.', ""Finally Beat This One After 5 Years. Not As Enjoyable As The Other Souls-Like For Me And I Can'T Really Put My Finger On It. But It Was Still Dark Souls So Overall A Good Time!"", 'Meh, A Mi Parece El Peor... Me Parece Re Poco Rejugable Y Aburrid', 'Perfect.', 'Lacks A Bit Of The Soul/Charm That Made Ds1 An Instant Classic But It Has Some Of The Best Areas In The Series And Is By Far The Most Consistent Game From Has Ever Made From A Boss Standpoint Until Sekiro Released', 'This Was Fun.. We Played So Many Times']",19000,851,4300,2200,2016,1191,Dark Souls Iii,PS4,2016,Role-Playing,Namco Bandai Games,0.58,0.44,0.33,0.21,1.56
30,Dark Souls Iii,2016-03-24,"['Bandai Namco Entertainment', 'Fromsoftware']",4.2,2.4K,2.4K,"['Adventure', 'Rpg']","Dark Souls Continues To Push The Boundaries With The Latest, Ambitious Chapter In The Critically-Acclaimed And Genre-Defining Series. Prepare Yourself And Embrace The Darkness!","['The Only Soulsborne Game I Dont Ever Want To Replay.', ""Finally Beat This One After 5 Years. Not As Enjoyable As The Other Souls-Like For Me And I Can'T Really Put My Finger On It. But It Was Still Dark Souls So Overall A Good Time!"", 'Meh, A Mi Parece El Peor... Me Parece Re Poco Rejugable Y Aburrid', 'Perfect.', 'Lacks A Bit Of The Soul/Charm That Made Ds1 An Instant Classic But It Has Some Of The Best Areas In The Series And Is By Far The Most Consistent Game From Has Ever Made From A Boss Standpoint Until Sekiro Released', 'This Was Fun.. We Played So Many Times']",19000,851,4300,2200,2016,5270,Dark Souls Iii,XONE,2016,Role-Playing,Namco Bandai Games,0.23,0.09,0.0,0.03,0.35
30,Dark Souls Iii,2016-03-24,"['Bandai Namco Entertainment', 'Fromsoftware']",4.2,2.4K,2.4K,"['Adventure', 'Rpg']","Dark Souls Continues To Push The Boundaries With The Latest, Ambitious Chapter In The Critically-Acclaimed And Genre-Defining Series. Prepare Yourself And Embrace The Darkness!","['The Only Soulsborne Game I Dont Ever Want To Replay.', ""Finally Beat This One After 5 Years. Not As Enjoyable As The Other Souls-Like For Me And I Can'T Really Put My Finger On It. But It Was Still Dark Souls So Overall A Good Time!"", 'Meh, A Mi Parece El Peor... Me Parece Re Poco Rejugable Y Aburrid', 'Perfect.', 'Lacks A Bit Of The Soul/Charm That Made Ds1 An Instant Classic But It Has Some Of The Best Areas In The Series And Is By Far The Most Consistent Game From Has Ever Made From A Boss Standpoint Until Sekiro Released', 'This Was Fun.. We Played So Many Times']",19000,851,4300,2200,2016,12901,Dark Souls Iii,PC,2016,Role-Playing,Namco Bandai Games,0.0,0.05,0.0,0.0,0.05
32,Super Mario 64,1996-06-23,"['Nintendo', 'Nintendo Ead']",4.1,2.6K,2.6K,"['Adventure', 'Platform']","The First Three Dimensional Entry In The Mario Franchise, Super Mario 64 Follows Mario As He Puts His Broadened 3D Movement Arsenal To Use In Order To Rescue Princess Peach From The Clutches Of His Arch Rival Bowser. Mario Has To Jump Into Worlds-Within-Paintings Ornamenting The Walls Of Peach'S Castle, Uncover Secrets And Hidden Challenges And Collect Golden Stars As Reward For Platforming Trials.","['We All Know The Importance Of This Game And What It Brought To Video Games As A Whole.', 'Some Fun Jumping', 'The Perfect Sudo Conclusion To The Series That Just Takes All Of The Best Elements Of Mario And Expands Upon Them. Hot Take, I Actually Like The Camera In This Game', 'Ahhh Eu Queria Zerar Mas Ainda Não Zerei, Pq Eu Vou Zerar Depois. So Long Le Bowser', 'Amo Demais Esse Jogo Meu Deus Que Jogo Perfeito', 'A Masterpiece. Easily In The Conversation Of The Best Game Of All Time. This Is Coming From Someone With No Nostalgia Tied To It And Playing It 27 Years After Release. Blown Away By How Well It Holds Up Especially In Terms Of Level Design And Platforming. The Camera Was A Minor Nuisance Not Enough To Detract From The Value And The Controls Were Not A Problem. Aged Like Wine.']",21000,463,2500,775,1996,47,Super Mario 64,N64,1996,Platform,Nintendo,6.91,2.85,1.91,0.23,11.89
32,Super Mario 64,1996-06-23,"['Nintendo', 'Nintendo Ead']",4.1,2.6K,2.6K,"['Adventure', 'Platform']","The First Three Dimensional Entry In The Mario Franchise, Super Mario 64 Follows Mario As He Puts His Broadened 3D Movement Arsenal To Use In Order To Rescue Princess Peach From The Clutches Of His Arch Rival Bowser. Mario Has To Jump Into Worlds-Within-Paintings Ornamenting The Walls Of Peach'S Castle, Uncover Secrets And Hidden Challenges And Collect Golden Stars As Reward For Platforming Trials.","['We All Know The Importance Of This Game And What It Brought To Video Games As A Whole.', 'Some Fun Jumping', 'The Perfect Sudo Conclusion To The Series That Just Takes All Of The Best Elements Of Mario And Expands Upon Them. Hot Take, I Actually Like The Camera In This Game', 'Ahhh Eu Queria Zerar Mas Ainda Não Zerei, Pq Eu Vou Zerar Depois. So Long Le Bowser', 'Amo Demais Esse Jogo Meu Deus Que Jogo Perfeito', 'A Masterpiece. Easily In The Conversation Of The Best Game Of All Time. This Is Coming From Someone With No Nostalgia Tied To It And Playing It 27 Years After Release. Blown Away By How Well It Holds Up Especially In Terms Of Level Design And Platforming. The Camera Was A Minor Nuisance Not Enough To Detract From The Value And The Controls Were Not A Problem. Aged Like Wine.']",21000,463,2500,775,1996,60,Super Mario 64,DS,2004,Platform,Nintendo,5.08,3.11,1.25,0.98,10.42
36,Final Fantasy Vii,1997-01-31,"['Square', 'Eidos Interactive']",4.2,2.9K,2.9K,"['Adventure', 'Rpg', 'Turn Based Strategy']","Final Fantasy Vii Is The Seventh Main Installment In The Final Fantasy Series, And Was The First Title To Feature Three-Dimensional Graphics, Pre-Rendered Backgrounds And Numerous Full Motion Videos.
             

              The Gameplay Is A Departure From Previous Entries In The Series In Many Ways. Though It Retains The Active Time Battle Pseudo-Turn Based Menu Command System, Ffvii Features Three Party Members Rather Than Four. The Materia System Allows The Player To Customize Each Party Member'S Abilities To Their Liking, And The Limit System Grants Them Unique Combat Skills.
             

              Though Minigames Had Been A Recurring Feature, Ffvii Introduces Numerous New Ones, Many Of Them Playable In The Theme Park Gold Saucer Varying From Racing With Chocobos To Snowboarding.","['I Bought This Game On Nintendo Switch With A $20 Dollar Switch Gift Card I Bought Myself As A End Of The School Year Present. I Just Finished Sophomore Year And Life Was Pretty Rough. I Started Playing Ff7 And My Life Began To Change A Lil Bit. I Was So Confused Playing It, But That Just Made Me Want To Play It More. I Used To Work At A Summer Camp And On The Bus Ride There, I Would Take My Switch And Play It. 40 Minutes There, 40 Minutes Back. So On Average, I Played An Hour And 20 Minutes A Day Of Ff7.', 'Play Dragon Quest Instead', 'Honestly Not That Good As Some People Say,But Still Interesting And Some Characters Are Cool', 'This Guy Are Sick', 'Really Chill Of Them To Add A Random Encounter Toggle And X3 Speed Setting To Accommodate For My Rapidly Disintegrating Frontal Lobe', ""What The Hell Do I Even Say Here? It'S Ff7. It'S Beautiful. (Story Wise, At Least).""]",15000,1.1K,5000,1500,1997,67,Final Fantasy Vii,PS,1997,Role-Playing,Sony Computer Entertainment,3.01,2.47,3.28,0.96,9.72
41,Super Mario Galaxy,2007-11-01,"['Nintendo Ead', 'Nintendo']",4.3,2.7K,2.7K,"['Adventure', 'Platform']","A 3D Platformer And First Wii Entry In The Super Mario Franchise, Super Mario Galaxy Sees Mario Jump Across Planets And Galaxies With Varying Items, Enemies, Geographies And Gravity Mechanics In Order To Reach His Enemy Bowser, Who Has Attacked The Mushroom Kingdom And Hijacked Princess Peach'S Castle With Her Inside.","['They Got Rid Of The Fun Part', ""Bro This Game Is Immaculate, What Else Is There To Say. Chef'S Kiss 5 Stars Yahoo"", 'Https://I.Redd.It/Igl40Z7P3Xk71.Png', 'Mario Peaked Here', ""While I Didn'T Love Galaxy As Much As Other People Did, It Still Remains In My Eyes As A Very Solid 3D Platformer With Beautiful Graphics And Lots Of Innovations In Terms Of Gameplay (At Least When Compared To Previous 3D Mario Titles)."", 'There Are Almost No Bad Mario Games But Galaxy Is Such A Slow Game That It Makes Me Want To Take A Nap, And I Have Actually Fallen Asleep At Least Three Times While Playing']",21000,468,3100,1200,2007,49,Super Mario Galaxy,WII,2007,Platform,Nintendo,6.16,3.4,1.2,0.76,11.52
42,Fallout: New Vegas,2010-10-19,"['Obsidian Entertainment', 'Bandai Namco Entertainment']",4.3,2K,2K,"['Rpg', 'Shooter']","In This First-Person Western Rpg, The Player Takes On The Role Of Courier 6, Barely Surviving After Being Robbed Of Their Cargo, Shot And Put Into A Shallow Grave By A New Vegas Mob Boss. The Courier Sets Out To Track Down Their Robbers And Retrieve Their Cargo, And Winds Up Getting Tangled In The Complex Ideological And Socioeconomic Web Of The Many Factions And Settlements Of Post-Nuclear Nevada.","[""The Only Bad Part Of This Game Is Matthew Perry'S Voice Acting"", ""Probably My Favorite Wrpg Period, There Is No Experiences That Can Really Top This Besides The 2 Other Games In The Series Before It'S Inception"", 'This Game Is Overrated But Peak', ""The Story Is Incredibly Strong, With Tons Of Fun And Memorable Characters. I Enjoyed Going Around Exploring, And Learning About The Politics And Lore Of The World. Also, Trans Girl Game Trans Girl Game. The Only Place This Game Lost Significant Points With Me Was In The Combat, Which I Found Fairly Tedious, And Enough Of A Problem Enough Of The Time To Seriously Take Away My Motivation To Play This Game. Caesar'S Legion Is One Of My Favorite Factions In Any Video Game, And The Elvis Impersonators Are Hilarious. I Really Need To Go Back And Get All Three Main Endings."", 'Trans Rights! Whooooooooo!', 'My Indecisiveness And Reluctance To Sacrifice One Quest For Another Is The Other Thing Stopping Me Continuing']",16000,756,5000,1400,2010,290,Fallout: New Vegas,X360,2010,Role-Playing,Bethesda Softworks,2.65,1.06,0.04,0.33,4.08
42,Fallout: New Vegas,2010-10-19,"['Obsidian Entertainment', 'Bandai Namco Entertainment']",4.3,2K,2K,"['Rpg', 'Shooter']","In This First-Person Western Rpg, The Player Takes On The Role Of Courier 6, Barely Surviving After Being Robbed Of Their Cargo, Shot And Put Into A Shallow Grave By A New Vegas Mob Boss. The Courier Sets Out To Track Down Their Robbers And Retrieve Their Cargo, And Winds Up Getting Tangled In The Complex Ideological And Socioeconomic Web Of The Many Factions And Settlements Of Post-Nuclear Nevada.","[""The Only Bad Part Of This Game Is Matthew Perry'S Voice Acting"", ""Probably My Favorite Wrpg Period, There Is No Experiences That Can Really Top This Besides The 2 Other Games In The Series Before It'S Inception"", 'This Game Is Overrated But Peak', ""The Story Is Incredibly Strong, With Tons Of Fun And Memorable Characters. I Enjoyed Going Around Exploring, And Learning About The Politics And Lore Of The World. Also, Trans Girl Game Trans Girl Game. The Only Place This Game Lost Significant Points With Me Was In The Combat, Which I Found Fairly Tedious, And Enough Of A Problem Enough Of The Time To Seriously Take Away My Motivation To Play This Game. Caesar'S Legion Is One Of My Favorite Factions In Any Video Game, And The Elvis Impersonators Are Hilarious. I Really Need To Go Back And Get All Three Main Endings."", 'Trans Rights! Whooooooooo!', 'My Indecisiveness And Reluctance To Sacrifice One Quest For Another Is The Other Thing Stopping Me Continuing']",16000,756,5000,1400,2010,431,Fallout: New Vegas,PS3,2010,Role-Playing,Bethesda Softworks,1.52,1.08,0.1,0.47,3.17
